open,write,read,close
114.307,5.18,0.79,11.62
115.927,5.29,0.78,11.499
114.498,5.24,0.8,11.519
114.138,5.159,0.78,11.58
113.907,5.39,0.78,11.82
114.567,5.22,0.8,11.64
114.187,5.15,0.78,11.56
113.857,5.18,0.78,11.54
114.917,5.21,0.79,11.549
114.008,5.17,0.76,11.429
126.447,5.48,0.81,12
116.127,5.23,0.78,11.65
114.357,5.31,0.78,11.93
115.268,5.13,0.78,11.549
116.058,5.199,0.79,11.53
114.537,5.26,0.79,11.57
114.247,5.16,0.77,11.54
116.217,5.14,0.79,11.71
115.747,5.2,0.79,11.52
113.708,5.19,0.78,11.419
113.908,5.31,0.78,11.689
114.438,5.169,0.75,11.53
114.317,5.21,0.79,11.61
116.957,5.16,0.77,11.65
114.667,5.19,0.76,11.46
102.747,5.06,0.76,11.45
114.047,5.17,0.79,11.58
114.267,5.14,0.76,11.52
114.938,5.16,0.75,11.679
119.738,5.219,0.79,11.56
113.257,5.21,0.78,11.47
119.077,5.27,0.81,11.92
116.467,5.23,0.78,11.58
113.418,5.17,0.79,11.459
113.038,5.25,0.76,11.519
112.218,5.11,0.78,11.519
113.388,5.149,0.77,11.68
114.247,5.18,0.79,11.56
113.957,5.15,0.75,11.47
112.707,5.2,0.78,11.57
116.377,5.73,0.82,12.52
113.548,6.15,1.71,11.769
115.417,5.23,0.81,11.55
114.807,5.27,0.77,11.58
113.847,5.16,0.77,11.62
114.097,5.34,0.74,11.52
114.067,5.18,0.77,11.54
117.028,5.34,0.75,11.569
114.178,5.189,0.78,11.59
115.307,5.26,0.77,11.63
113.607,5.21,0.78,11.7
114.347,5.33,0.77,11.61
116.027,5.14,0.77,11.6
113.898,5.16,0.74,11.469
113.318,39.729,0.87,12.229
116.438,5.33,0.76,11.589
114.078,5.209,0.76,11.49
113.377,5.16,0.77,11.62
114.157,5.18,0.74,11.7
113.907,5.18,0.75,11.57
113.847,5.26,0.78,11.63
114.107,5.18,0.78,11.69
120.058,5.25,0.76,11.759
114.238,5.269,0.76,11.69
113.487,5.2,0.75,11.35
115.307,5.26,0.76,11.53
120.267,5.18,0.76,11.56
121.468,5.23,0.759,11.46
116.047,5.21,0.78,11.65
113.267,5.21,0.77,11.55
113.707,5.27,0.79,11.52
115.497,5.19,0.75,11.54
113.627,5.32,0.78,11.53
136.797,6.23,0.91,13.14
121.477,5.48,0.81,12.489
115.638,5.28,0.76,11.509
113.348,5.209,0.76,11.72
112.857,5.34,0.79,177.156
452.84,5.659,0.87,12.49
115.307,5.29,0.78,11.56
113.537,5.22,0.75,11.57
114.207,5.16,0.76,11.64
114.967,5.35,0.81,11.589
113.708,5.17,0.77,11.379
116.328,5.239,0.81,11.59
113.437,5.17,0.78,11.48
113.367,5.21,0.77,11.5
115.887,5.21,0.76,11.58
113.647,5.38,0.79,11.46
113.567,5.22,0.75,11.59
115.078,5.21,0.77,11.509
128.987,6.09,0.86,12.99
117.637,5.4,0.8,12.24
118.638,5.27,0.75,11.509
116.368,5.259,0.78,11.43
113.977,5.16,0.78,11.64
119.937,5.29,0.78,11.53
113.897,5.16,0.77,11.41
112.397,5.34,0.74,11.639
161.866,7.12,1.08,15.95
142.748,10.099,1.79,15.44
137.727,5.74,0.87,12.799
116.407,5.56,0.77,11.65
113.867,5.25,0.78,11.58
116.277,5.21,0.8,11.69
112.957,5.18,0.79,11.57
113.017,5.16,0.79,11.429
115.908,5.44,0.78,11.479
115.638,5.469,0.77,11.72
136.077,6.73,1.89,13.069
123.037,5.48,0.78,12.25
116.647,5.59,0.76,11.6
154.186,7.07,0.88,12.569
131.847,5.94,0.85,12.55
133.726,6.15,0.89,13.28
131.867,5.79,0.86,12.569
123.387,5.98,0.88,12.97
119.387,5.33,0.75,11.549
116.118,5.23,0.759,11.58
116.897,5.23,0.78,11.53
118.507,5.15,0.76,11.57
114.777,5.4,0.77,11.659
114.468,5.19,0.769,11.71
114.737,5.21,0.79,11.48
114.027,5.27,0.76,11.67
115.087,5.24,0.77,11.66
115.087,5.29,0.75,11.569
117.068,5.219,0.79,11.56
126.727,5.26,0.79,11.53
114.497,5.2,0.78,11.459
116.298,5.239,0.75,11.65
115.947,5.23,0.77,11.56
113.217,5.24,0.76,11.75
127.986,7.43,1.11,16.31
131.687,5.55,0.76,12.329
117.837,5.34,0.76,11.61
117.207,5.2,0.76,11.5
116.877,5.6,0.77,11.909
116.838,5.11,0.75,11.289
113.667,5.25,0.74,11.41
113.907,5.31,0.75,11.68
115.037,5.31,0.75,11.58
113.757,5.23,0.76,11.449
114.198,5.34,0.77,11.589
126.467,7.039,1.01,15.54
116.617,5.52,0.76,12.09
115.617,5.12,0.74,11.77
114.437,5.21,0.77,11.57
113.688,5.27,0.76,11.639
113.768,5.199,0.79,11.4
116.537,5.19,0.75,11.6
117.417,5.32,0.75,11.43
98.307,5.07,0.73,11.38
114.227,5.18,0.76,11.52
114.327,5.19,0.77,11.439
114.008,5.28,0.77,11.569
114.157,5.2,0.77,11.69
118.167,5.22,0.74,11.52
113.757,5.16,0.75,11.39
133.526,5.2,0.76,11.57
115.347,5.25,0.77,11.56
121.157,5.28,0.73,11.499
113.948,6.129,0.8,11.54
113.637,5.21,0.79,11.59
113.787,5.21,0.74,11.68
113.427,5.29,0.78,11.7
114.237,5.16,0.78,11.519
113.548,5.229,0.77,11.47
113.517,5.27,0.78,11.56
114.517,5.22,0.7,11.55
136.477,6.069,0.92,13.32
120.307,5.48,0.83,12.44
125.057,5.259,0.81,11.97
114.817,5.2,0.76,11.55
127.957,5.78,0.86,12.339
119.197,5.31,0.78,11.48
114.667,5.25,0.76,11.7
115.757,5.18,0.75,11.54
113.207,5.25,0.78,11.549
112.918,5.27,0.759,11.48
115.877,5.23,0.79,15.29
129.117,6.15,1.72,11.849
114.268,5.16,0.789,11.63
115.007,5.27,0.75,11.53
114.787,5.19,0.77,11.44
116.717,5.15,0.77,11.59
117.467,5.29,0.76,11.49
117.098,5.3,0.78,11.519
126.397,6.09,0.88,13.24
117.297,5.29,0.76,11.94
115.418,5.34,0.79,11.479
114.118,5.32,0.75,11.429
128.297,5.7,0.81,11.97
114.567,5.18,0.77,11.56
120.737,5.28,0.77,11.549
113.498,5.319,0.77,11.59
113.388,5.179,0.76,11.64
113.677,5.25,0.74,11.71
113.547,5.2,0.77,11.4
122.327,6.01,0.88,13.069
125.377,5.74,0.83,12.67
117.767,5.33,0.74,11.6
114.167,5.25,0.79,11.79
117.097,5.17,0.75,11.459
114.138,5.23,0.75,11.629
114.388,5.229,0.77,11.58
113.747,5.23,0.77,11.8
153.536,6.35,0.89,13.39
129.347,5.66,1.07,19.729
118.057,5.14,0.76,11.55
117.187,5.27,0.77,11.56
114.777,5.24,0.76,11.45
114.068,5.23,0.77,11.619
113.468,5.26,0.78,11.639
121.237,5.2,0.78,11.5
124.697,5.27,0.79,11.7
115.467,5.2,0.76,11.589
115.318,5.15,0.74,11.549
115.987,5.2,0.77,11.58
114.997,5.32,0.79,11.6
115.147,5.25,0.76,11.7
115.357,5.28,0.77,11.53
116.857,5.22,0.78,11.479
116.088,5.16,0.799,11.7
116.657,5.24,0.77,11.53
114.417,5.46,0.78,11.6
114.897,5.25,0.78,11.58
120.927,5.2,0.78,11.639
113.948,5.23,0.8,11.649
120.027,5.3,0.79,11.71
114.467,5.21,0.78,11.7
114.657,5.31,0.76,11.7
131.477,10.509,1.76,11.88
120.207,5.19,0.76,11.45
113.017,5.38,0.79,11.76
107.887,5.14,0.76,11.45
115.607,5.18,0.79,21.189
114.108,5.229,0.79,11.71
114.247,5.23,0.79,11.48
116.947,5.12,0.78,11.68
114.297,5.42,0.8,11.54
114.197,5.13,0.78,11.459
115.528,5.29,0.76,11.549
114.488,5.479,0.82,11.54
115.367,5.26,0.78,11.84
116.937,5.23,0.79,11.61
114.167,5.08,0.8,11.71
113.837,5.17,0.79,25.959
122.247,5.19,0.78,11.56
118.297,5.19,0.77,11.52
117.547,5.2,0.78,11.639
116.728,5.27,0.77,11.55
114.417,5.31,0.8,15.82
120.957,6.51,1.85,12.56
119.207,5.1,0.81,11.559
114.468,5.419,0.8,11.63
114.197,5.13,0.77,11.52
114.497,5.1,0.79,11.67
115.327,5.3,0.76,25.239
112.918,5.7,0.87,12.349
124.867,5.24,0.77,11.69
114.627,5.17,0.78,11.48
114.137,5.16,0.77,11.53
114.317,5.18,0.78,11.499
114.228,5.14,0.8,11.499
113.838,5.179,0.78,11.57
114.947,5.36,0.79,11.88
114.587,5.14,0.78,11.55
116.517,5.14,0.81,11.55
115.177,5.11,0.77,11.58
114.178,5.18,0.81,11.399
114.618,5.18,0.78,11.589
114.228,5.279,0.77,11.64
127.427,7.37,1.11,16.179
137.397,5.94,0.85,12.91
117.877,5.14,0.78,11.519
117.968,5.28,0.8,11.639
115.288,5.189,0.74,11.62
115.127,5.31,0.8,11.5
114.647,5.21,0.77,11.55
132.526,7.36,1.1,16.2
123.708,5.4,0.83,12.41
116.757,5.23,0.76,11.509
114.598,5.31,0.77,11.599
113.638,5.199,0.77,11.75
115.197,5.3,0.79,11.64
116.057,5.14,0.79,11.55
122.317,5.76,0.8,11.839
115.348,5.12,0.74,11.479
115.738,5.169,0.77,11.48
113.907,5.25,0.77,11.55
115.587,5.18,0.74,11.51
114.087,5.16,0.79,11.6
120.287,5.16,0.78,11.469
114.478,5.12,0.78,11.569
113.658,5.209,0.79,11.67
113.657,5.2,0.78,11.58
113.307,5.17,0.77,11.52
113.887,18.04,0.87,12.259
108.638,5.21,0.76,11.569
117.098,5.19,0.77,11.689
114.258,5.199,0.78,11.59
114.677,5.2,0.78,11.57
113.717,5.09,0.76,11.51
114.177,5.15,0.76,11.72
114.217,5.15,0.77,11.58
114.427,5.24,0.74,11.659
113.598,5.28,0.76,11.569
114.838,5.199,0.78,11.68
113.697,5.2,0.78,11.63
113.567,5.12,0.79,11.67
114.257,5.09,0.8,11.49
114.557,5.26,0.77,11.62
115.717,5.24,0.79,11.629
115.328,5.55,0.8,11.509
116.778,5.319,0.76,11.53
114.567,5.23,0.78,11.53
127.397,7.299,1.12,15.87
125.417,5.46,0.81,12.3
115.527,5.23,0.78,11.62
114.847,5.13,0.79,11.55
114.708,5.1,0.78,11.589
113.998,5.18,0.78,11.479
114.138,5.189,0.8,11.48
171.908,6.839,0.97,15.23
143.505,8.85,2.58,17.659
159.376,7.44,1.06,16.13
162.766,6.17,0.94,13.43
145.096,7.17,1.06,15.789
157.967,7.829,1.14,16.85
148.036,6.05,0.86,12.98
132.257,6.12,0.89,13.18
125.907,5.28,0.82,11.93
112.617,5.27,0.81,11.59
452.989,6.09,0.89,12.91
127.257,5.19,0.79,11.749
117.648,5.209,0.77,11.64
120.327,6.13,0.9,13.38
126.777,5.48,0.79,12.309
117.718,5.189,0.78,11.48
121.987,5.35,0.8,12.01
116.997,5.18,0.76,16.759
115.628,5.05,0.8,11.509
115.798,5.059,0.77,11.49
133.967,6.92,0.98,15.3
162.457,7.85,1.14,18.919
145.646,6.32,0.89,13.31
142.266,6.09,0.88,13.11
122.127,5.24,0.79,11.82
115.258,5.19,0.8,11.579
121.157,6.04,0.88,12.99
126.697,5.4,0.83,12.34
118.128,5.38,0.79,11.579
116.418,5.399,0.81,11.6
114.057,5.2,0.77,11.6
114.177,5.23,0.79,11.56
114.357,5.13,0.79,11.85
114.647,5.14,0.81,11.62
123.408,5.959,0.88,12.96
144.117,5.69,0.81,12.569
124.687,5.26,0.76,11.57
113.927,5.3,0.73,11.47
114.117,5.14,0.78,11.57
113.328,5.2,0.76,11.579
113.008,5.18,0.79,11.719
113.148,5.24,0.74,11.63
127.497,6.16,0.76,11.94
115.717,5.15,0.77,11.46
113.558,5.19,0.77,11.499
114.288,5.23,0.75,11.499
113.198,5.189,0.78,11.55
115.247,5.2,0.79,11.51
113.697,5.14,0.77,11.68
113.747,5.22,0.77,11.59
103.967,5.09,0.75,11.34
115.487,5.22,0.76,11.59
114.087,5.27,0.78,11.48
113.187,5.27,0.75,11.709
113.358,5.21,0.77,11.429
113.258,5.21,0.77,11.509
115.187,5.18,0.76,11.55
115.017,5.29,0.75,11.59
113.627,5.18,0.74,11.5
113.297,5.38,0.77,11.59
114.487,5.47,0.77,11.82
114.448,5.24,0.78,11.619
113.408,5.29,0.74,11.549
113.508,5.209,0.79,11.55
113.037,5.19,0.77,11.66
118.147,5.37,0.79,11.82
114.387,5.22,0.79,11.59
115.847,5.19,0.78,11.459
109.018,5.91,1.69,11.719
120.888,5.249,0.77,11.58
112.037,5.22,0.77,11.48
111.997,5.25,0.76,11.44
113.187,5.18,0.74,11.68
111.717,5.19,0.77,11.55
111.767,5.15,0.76,11.64
111.407,5.16,0.76,11.68
111.837,5.24,0.76,11.63
111.718,5.16,0.76,11.569
111.748,5.13,0.77,11.479
111.948,5.12,0.75,11.629
112.348,5.269,0.77,11.56
111.548,5.279,0.78,11.35
111.617,5.3,0.74,11.48
115.157,5.28,0.76,11.34
112.917,5.18,0.78,11.4
112.287,5.17,0.8,11.53
111.697,5.12,0.72,11.58
112.037,5.21,0.78,11.61
111.968,5.19,0.77,11.519
111.798,5.35,0.76,11.609
111.588,5.18,0.76,11.819
159.996,7.22,1.09,15.9
134.727,5.79,0.85,12.709
114.887,5.28,0.76,11.32
113.077,5.27,0.75,11.78
112.647,5.22,0.76,11.56
111.797,5.31,0.78,11.56
115.587,5.21,0.8,11.69
123.826,7.41,1.11,16.2
122.978,5.46,0.78,11.99
113.597,5.27,0.79,11.559
112.188,5.19,0.74,11.559
120.748,5.149,0.75,11.44
112.647,5.21,0.76,11.46
111.547,5.15,0.74,11.72
111.667,5.18,0.75,11.54
134.498,6.76,0.99,14.349
149.325,7.14,1.03,15.599
159.247,6.52,0.92,14.519
143.827,6.09,0.94,13.54
125.727,5.69,0.81,17.059
116.467,5.18,0.75,11.43
120.427,6.01,0.89,13.289
117.308,5.55,0.8,12.259
114.698,5.3,0.77,11.68
111.538,5.279,0.75,11.53
112.287,5.23,0.75,11.54
112.427,5.28,0.79,11.47
111.967,5.19,0.78,11.55
112.027,5.4,0.74,11.6
119.457,5.28,0.79,11.76
113.568,5.43,0.76,11.469
111.918,5.2,0.77,11.409
111.088,5.29,0.77,11.539
112.378,5.199,0.79,11.49
119.337,5.28,0.76,11.4
111.807,5.22,0.77,11.52
114.607,5.32,0.76,11.4
112.357,5.15,0.74,11.52
112.007,5.41,0.74,11.569
112.378,5.15,0.79,11.479
112.358,5.3,0.76,11.459
111.088,5.2,0.75,11.439
113.068,5.379,0.79,11.86
112.407,5.27,0.75,11.69
118.667,5.47,0.74,11.54
110.917,5.31,0.76,11.51
110.907,5.19,0.78,11.55
108.477,5.05,0.75,11.45
113.257,5.23,0.8,11.53
147.717,6.5,1.71,12.13
119.808,5.21,0.77,11.559
136.297,5.54,0.79,11.89
117.487,6.16,0.9,13.279
110.728,5.79,0.859,12.65
130.587,6.19,0.83,12.94
116.177,5.74,0.82,12.429
120.077,5.27,0.78,11.63
114.297,5.25,0.77,11.43
114.597,5.16,0.78,11.61
114.057,5.2,0.77,11.52
114.217,5.32,0.77,11.47
116.918,5.25,0.76,11.639
152.087,5.21,0.74,11.709
123.187,5.18,0.8,11.58
114.717,5.09,0.79,11.51
114.367,5.05,0.8,11.6
114.387,5.05,0.8,11.51
112.638,5.21,0.79,11.679
113.908,5.22,0.78,11.629
114.337,5.31,0.81,11.73
113.937,5.13,0.77,11.54
128.127,6.13,0.9,13.149
127.777,6.11,0.89,12.94
124.567,5.16,0.78,11.609
127.947,5.62,0.81,18.06
117.567,5.29,0.78,11.799
115.598,5.18,0.8,11.559
120.987,5.16,0.79,11.68
116.187,5.22,0.79,11.67
113.137,5.16,0.78,11.63
112.987,5.2,0.77,11.51
112.997,5.09,0.81,11.509
130.097,5.39,0.78,11.93
113.607,5.11,0.78,11.61
113.337,5.17,0.79,11.54
114.547,5.17,0.76,11.76
113.967,5.15,0.78,11.609
113.118,5.14,0.75,11.689
113.308,5.2,0.809,11.58
141.707,6.07,0.91,13.159
125.567,5.48,0.82,12.44
116.567,5.17,0.79,11.43
114.967,5.18,0.8,11.55
113.477,5.17,0.8,11.799
113.768,5.11,0.8,11.569
113.658,5.179,0.77,11.59
113.847,5.43,0.8,11.79
114.017,5.12,0.81,11.66
113.287,5.17,0.81,11.63
113.507,5.23,0.8,11.52
114.267,5.21,0.8,11.54
114.238,5.1,0.8,11.739
113.718,5.16,0.81,11.609
113.918,5.089,0.82,11.6
125.157,5.21,0.8,11.75
113.867,5.23,0.79,11.67
113.427,5.19,0.8,11.559
122.228,5.519,6.88,12.26
116.727,5.27,0.76,11.59
116.137,5.41,0.81,11.7
118.637,5.11,0.77,11.609
113.008,5.17,0.82,11.509
112.658,5.199,0.8,11.54
112.787,5.25,0.81,11.53
130.227,5.98,0.89,13.11
126.217,5.61,0.87,12.59
121.097,5.22,0.8,11.6
114.077,5.22,0.78,11.78
113.287,5.17,0.77,11.469
113.188,5.12,0.77,11.509
112.058,5.17,0.83,11.439
130.557,6.69,1.85,13.08
124.987,5.51,0.809,12.35
118.677,5.29,0.8,11.62
115.217,5.23,0.77,11.65
150.006,6.08,0.81,20.87
117.708,5.26,0.81,11.749
131.317,5.99,0.91,17.99
128.077,5.569,0.8,12.26
138.427,6.04,0.9,13.099
126.117,5.74,0.82,12.57
117.777,5.31,0.74,11.64
116.007,5.19,0.76,11.619
113.708,5.18,0.79,11.709
112.518,5.209,0.79,11.6
115.107,5.15,0.8,11.79
120.847,6.09,0.9,13.149
127.508,5.909,0.87,12.86
118.767,5.22,0.81,11.58
116.687,5.19,0.82,11.65
113.917,5.1,0.8,11.64
114.078,5.18,0.8,11.659
113.468,5.14,0.79,11.599
120.097,12.21,0.94,11.96
112.947,5.27,0.8,11.54
113.417,5.18,0.74,11.6
112.287,5.19,0.79,11.6
115.498,5.17,0.79,11.559
112.768,5.18,0.79,11.609
113.958,5.229,0.79,11.56
112.457,5.16,0.78,11.55
128.857,6.05,0.9,13.129
126.087,5.63,0.83,12.48
118.007,5.23,0.78,11.63
116.087,5.2,0.8,11.56
114.627,5.11,0.78,11.629
113.718,5.17,0.77,11.589
112.988,5.149,0.78,11.69
113.547,5.13,0.79,11.44
112.667,5.26,0.8,11.52
112.657,5.4,0.82,11.57
115.557,5.08,0.83,11.53
114.247,5.42,0.79,11.86
113.978,5.21,0.76,11.509
116.808,5.2,0.769,11.55
114.038,5.129,0.8,11.63
114.707,5.17,0.77,11.45
113.257,5.2,0.78,11.6
113.477,5.16,0.81,11.54
133.037,5.289,0.82,11.86
115.017,5.17,0.79,11.55
142.817,6.059,0.9,13.25
124.367,5.86,0.84,12.59
137.006,5.97,0.93,17.18
129.487,5.42,0.79,164.256
448.229,5.66,0.86,12.49
116.027,5.3,0.78,11.62
120.877,5.19,0.78,11.469
113.518,5.219,0.78,11.47
112.497,5.41,0.8,11.46
149.667,5.489,0.81,11.88
125.497,5.26,0.78,11.65
114.637,5.32,0.83,11.74
112.578,5.25,0.79,11.549
112.808,5.17,0.79,11.409
112.438,5.25,0.78,11.57
113.338,5.099,0.77,11.59
113.377,5.17,0.8,11.59
120.797,42.669,2.07,12.12
114.517,5.51,0.79,11.61
113.378,5.14,0.8,11.689
113.538,5.229,0.81,23.44
111.947,5.18,0.8,11.59
117.537,5.28,0.77,11.689
113.268,5.19,0.79,11.619
116.557,5.13,0.79,11.66
113.757,5.11,0.8,11.6
112.867,5.16,0.79,11.72
113.147,5.13,0.77,11.56
113.068,5.16,0.76,11.569
113.818,5.159,0.75,11.59
113.267,5.11,0.78,11.58
112.857,5.15,0.8,11.51
113.937,5.15,0.8,11.67
112.777,5.16,0.8,11.499
113.478,5.18,0.77,11.639
123.607,5.36,0.79,11.79
152.296,6.28,0.9,13.01
130.357,5.84,0.83,12.7
118.927,5.27,0.78,11.53
120.877,5.19,0.78,11.709
113.718,5.109,0.78,11.58
113.327,5.21,0.76,11.56
112.827,5.5,0.78,11.77
115.267,5.49,0.78,12.13
113.788,5.14,0.75,11.639
113.658,5.459,0.78,11.53
113.817,5.17,0.76,11.57
115.637,5.19,0.79,11.65
113.257,5.21,0.76,11.63
113.327,5.17,0.78,11.639
116.068,5.269,0.77,11.78
114.537,5.32,0.74,11.58
113.417,5.15,0.79,11.61
113.947,5.3,0.77,11.62
113.947,5.15,0.76,11.479
113.208,5.12,0.789,11.5
113.567,5.28,0.79,11.55
114.567,5.2,0.78,11.59
114.087,5.07,0.77,11.72
112.617,5.18,0.77,11.559
115.648,5.2,0.78,11.599
148.127,7.199,1.28,14.53
133.447,6.05,0.82,12.489
113.888,5.179,1.45,18.94
111.557,5.27,0.8,11.69
115.557,5.68,0.84,12.46
117.107,5.35,0.77,11.669
123.937,5.1,0.76,11.56
106.617,5.67,0.88,12.43
119.267,5.26,0.79,11.539
113.148,5.73,0.85,12.309
118.407,5.27,0.78,11.5
124.097,5.74,0.85,12.449
124.147,5.15,0.77,11.55
114.927,5.2,0.79,11.75
122.017,5.26,0.78,11.719
113.958,5.14,0.79,11.559
113.367,5.16,0.78,11.56
114.127,5.16,0.76,11.64
113.467,5.12,0.78,11.49
114.267,5.08,0.78,11.529
114.228,5.2,0.79,11.449
113.008,5.209,0.79,11.66
113.407,5.14,0.77,21.09
116.417,5.46,0.78,11.579
115.648,5.1,0.8,11.519
125.207,5.44,0.8,18
116.807,5.14,0.78,11.539
114.138,5.239,0.78,11.51
116.667,6.65,0.98,16.59
114.747,6.5,1.82,12.579
118.098,5.17,0.82,11.769
113.788,5.179,0.78,11.55
113.767,5.17,0.81,19.41
116.507,5.25,0.78,11.75
114.337,5.15,0.79,11.499
114.778,5.34,0.78,11.559
114.508,5.109,0.81,11.59
114.517,5.12,0.78,11.66
118.217,5.28,0.77,11.59
114.797,5.16,0.8,11.37
116.077,5.57,0.8,11.839
115.578,5.28,0.77,11.499
114.588,5.129,0.77,11.46
113.587,5.25,0.78,11.53
120.127,5.22,0.79,11.46
113.627,5.18,0.74,11.79
112.987,5.2,0.79,11.56
112.728,5.19,0.8,11.619
112.298,5.11,0.78,11.629
112.798,5.22,0.799,11.62
113.228,5.169,0.79,11.57
131.127,7.52,1.11,16.209
128.177,5.91,0.88,12.86
116.977,5.23,0.78,11.77
115.937,5.35,0.81,11.479
176.116,6.87,1.01,15.479
137.687,6.16,0.97,13.45
149.946,6.04,1.11,18.38
124.497,5.24,0.79,11.529
116.078,5.209,0.78,11.54
114.237,5.21,0.78,11.56
114.487,5.18,0.78,11.84
113.497,5.26,0.8,11.68
113.387,5.16,0.78,11.53
116.147,5.14,0.8,11.549
114.688,5.33,0.75,11.579
113.538,5.199,0.78,11.53
113.407,5.15,0.76,11.79
123.007,5.3,0.78,11.83
117.297,5.31,0.79,11.779
114.688,5.16,0.81,11.719
113.788,5.159,0.79,11.44
119.977,6.21,0.9,13.21
146.796,5.44,0.83,12.26
116.787,5.14,0.75,11.47
114.817,5.18,0.75,11.55
114.438,5.15,0.76,11.569
120.998,5.169,0.76,11.73
113.817,5.19,0.77,11.53
113.087,5.3,0.79,11.56
119.067,5.34,0.76,11.72
113.787,5.21,0.75,11.459
113.718,5.21,0.81,11.619
113.368,5.22,0.78,11.569
113.418,5.219,0.78,11.57
117.637,5.29,0.8,11.57
114.487,5.19,0.78,11.58
114.017,5.2,0.77,11.62
118.507,5.22,0.81,11.769
113.748,5.24,0.78,11.449
113.868,5.149,0.78,11.58
114.137,5.27,0.79,11.56
113.077,5.24,0.78,11.57
113.287,5.19,0.76,11.75
112.867,5.08,0.76,11.46
115.817,5.53,0.78,11.899
115.298,5.22,0.79,11.549
113.398,5.529,0.77,11.53
114.457,5.18,0.77,11.53
126.847,6.04,0.89,13.04
143.017,6.62,1.73,12.74
118.697,5.26,0.77,11.759
114.498,5.26,0.769,11.54
113.888,5.129,0.8,11.66
114.337,5.26,0.79,11.52
113.347,5.21,0.8,11.47
114.587,5.27,0.78,11.79
113.647,5.36,0.78,11.52
113.728,5.17,0.78,11.529
113.238,5.14,0.76,11.719
119.707,5.25,0.79,11.58
113.247,5.22,0.77,11.69
113.047,5.19,0.77,11.52
143.516,6.94,0.8,12.42
130.957,6.12,0.89,13.199
139.427,7.63,1.18,16.889
99.158,6.17,0.87,13.069
129.597,5.38,0.77,11.98
115.527,5.24,0.76,11.67
117.997,5.24,0.77,11.54
113.647,5.23,0.77,11.639
113.838,5.21,0.76,11.549
113.708,5.179,0.77,11.48
114.277,5.2,0.78,11.61
137.027,6.05,0.89,13.159
116.298,5.789,0.88,18.28
130.757,6.02,0.87,12.909
117.808,5.249,0.78,11.68
114.107,5.22,0.77,11.63
114.347,5.13,0.77,11.69
125.037,5.26,0.78,11.539
127.827,6.14,0.89,13.29
128.617,5.74,0.81,12.539
117.708,5.209,0.78,11.83
121.067,5.75,0.87,12.5
119.827,5.09,0.8,11.559
114.908,5.2,0.76,11.419
114.078,5.14,0.78,11.4
116.577,6.02,0.88,18.53
128.577,5.66,0.88,12.489
119.087,5.26,0.78,11.55
117.917,5.16,0.81,11.73
116.687,5.2,0.78,11.58
120.547,5.19,0.8,11.609
124.117,5.13,0.81,11.61
129.687,5.33,0.79,11.859
113.748,5.14,0.78,11.729
113.478,5.299,0.8,11.6
113.337,5.28,0.78,11.52
113.277,5.17,0.82,11.57
113.657,5.22,0.79,11.71
128.667,6.13,0.9,19.629
141.686,7.6,1.11,16.36
124.987,5.8,0.85,12.7
116.727,5.26,0.78,11.679
114.088,5.27,0.78,11.609
120.117,5.15,0.74,18
120.477,5.19,0.77,11.86
116.177,5.23,0.79,11.569
114.888,5.22,0.79,11.499
127.327,6.21,0.9,12.96
125.677,5.59,0.86,12.429
116.558,5.269,0.8,11.65
113.817,5.23,0.81,11.66
121.977,5.87,0.85,18.689
128.157,5.62,0.85,22.41
107.807,5.13,0.76,11.49
116.307,5.2,0.77,11.67
114.008,5.16,0.74,11.689
117.338,5.549,0.86,17.96
115.857,5.5,0.8,12.18
161.866,8.64,2.35,21.69
131.636,6.04,0.89,13.07
134.468,6.53,0.95,20.329
140.986,5.96,0.86,12.98
117.877,5.28,0.76,11.61
122.327,5.09,0.81,11.62
114.657,5.34,0.77,11.66
113.667,5.32,0.76,11.59
114.237,5.24,0.77,11.58
112.537,5.15,0.75,11.529
113.138,5.18,0.77,11.689
116.078,7.519,2.09,12.18
113.467,5.1,0.76,11.45
100.017,5.29,0.78,11.77
113.497,5.14,0.76,11.55
113.687,5.16,0.8,11.53
113.507,5.24,0.76,11.589
113.938,5.54,0.78,11.539
113.308,5.22,0.8,11.52
112.808,5.249,0.76,11.51
130.307,7.49,1.12,15.949
125.347,6.02,0.88,12.89
120.077,5.26,0.8,11.55
113.547,5.11,0.77,11.52
115.288,5.59,0.81,12.199
114.208,5.149,0.78,11.51
113.807,5.25,0.77,11.67
114.997,5.11,0.78,11.66
447.599,5.64,0.85,12.41
140.337,5.579,0.82,11.94
121.057,5.17,0.78,11.41
114.407,5.21,0.79,11.63
113.697,5.25,0.78,11.76
113.717,5.09,0.74,11.539
113.968,5.27,0.78,11.669
113.708,5.41,0.779,11.64
137.927,6.14,0.9,13.389
145.287,5.49,0.81,12.35
115.778,5.2,0.79,11.679
121.047,5.44,0.8,11.54
113.357,5.23,0.78,11.55
115.217,5.18,0.76,11.48
113.587,5.27,0.75,11.7
113.297,5.19,0.76,11.61
121.418,5.34,0.759,11.66
113.958,5.169,0.77,11.59
114.367,5.14,0.78,11.46
114.567,5.28,0.79,11.47
114.547,5.17,0.76,11.5
113.497,5.33,0.77,11.56
116.408,5.13,0.81,11.629
113.208,5.24,0.79,11.549
113.808,5.139,0.79,11.67
114.547,5.26,0.75,11.63
113.487,5.18,0.8,11.54
113.567,40.389,1.22,15.39
