open_us,write_us,read_us,close_us
542,28,10,45
515,28,9,46
552,28,9,46
543,27,9,45
543,26,9,43
553,26,8,45
559,28,10,45
511,45,10,93
499,27,9,45
505,35,10,41
555,27,9,46
551,27,9,43
550,28,9,48
501,27,9,45
530,26,9,46
494,27,9,44
550,27,9,45
548,28,10,44
510,27,9,46
543,27,9,41
544,29,9,42
506,28,8,38
568,29,10,46
494,34,9,51
541,27,9,47
490,30,15,34
557,30,10,65
668,25,7,34
574,29,9,48
537,27,9,44
552,27,8,44
550,28,9,44
520,27,8,45
539,26,9,44
503,26,9,45
531,29,9,44
502,37,7,34
553,30,9,49
494,26,9,46
543,28,9,45
547,27,9,44
538,27,9,45
531,26,9,45
541,27,9,45
533,28,10,48
477,20,9,31
549,46,10,41
528,28,10,43
539,26,9,55
532,27,9,47
577,29,10,46
546,28,9,44
558,27,10,46
510,38,7,34
543,29,10,47
572,27,9,45
539,27,9,45
499,26,9,44
552,28,9,49
514,35,8,35
556,29,9,46
531,26,9,45
537,28,9,44
572,28,9,45
550,27,9,47
532,28,9,61
479,48,9,47
566,28,9,44
503,28,13,44
541,27,9,44
535,27,9,42
523,27,9,41
552,27,9,42
559,27,9,41
511,27,9,48
507,27,9,70
561,28,9,48
493,28,9,46
530,28,9,45
507,22,9,31
548,28,9,45
537,26,9,44
490,25,9,45
559,28,10,44
516,26,9,44
527,44,9,46
540,26,8,44
549,28,10,44
552,28,9,45
554,27,9,49
500,17,7,29
549,29,10,45
577,28,9,45
565,28,9,45
543,27,9,44
553,28,10,47
511,17,6,27
602,45,9,50
626,41,10,44
560,27,9,6484
241,36,11,44
591,28,14,53
556,27,9,47
561,28,9,46
508,43,9,58
515,28,9,53
479,32,9,46
559,27,8,42
553,28,9,43
544,28,10,70
495,38,11,34
532,28,9,48
522,27,9,44
521,26,9,48
508,39,9,32
595,57,8,32
569,29,9,54
533,28,9,71
507,28,9,47
561,28,9,45
564,45,9,43
518,33,16,33
536,30,10,66
507,27,10,66
538,46,10,72
531,28,9,66
500,27,9,64
536,27,9,71
508,27,9,59
499,28,9,69
523,27,9,66
514,28,9,65
500,27,9,66
476,29,10,57
514,27,9,67
517,28,9,63
521,28,9,62
534,27,9,66
521,28,9,69
494,31,9,53
525,27,9,68
2187,29,9,40
615,28,10,44
583,27,10,58
551,26,10,42
570,29,10,41
672,29,10,43
630,27,10,41
650,28,10,76
528,27,10,77
509,28,9,110
481,28,9,74
528,27,9,71
518,28,9,65
491,27,9,71
495,29,9,66
491,25,22,36
507,29,9,56
583,28,9,68
499,27,9,69
508,28,9,66
493,28,8,72
504,29,9,68
1291,59,9,76
499,29,10,75
501,32,9,62
518,27,9,70
501,27,9,73
472,29,9,66
549,28,9,69
494,28,9,68
520,33,9,62
486,20,21,38
541,30,10,67
514,28,9,64
545,29,9,61
570,28,9,74
539,27,14,74
509,40,8,35
1612,40,9,78
478,20,16,37
1382,43,10,64
508,27,9,82
489,28,10,72
846,45,9,70
511,33,9,66
515,28,10,75
531,27,10,61
494,28,9,61
512,28,9,60
516,27,10,66
511,32,9,63
524,27,9,67
530,29,10,68
522,28,10,72
475,26,9,72
462,29,9,64
519,33,10,66
522,28,9,65
487,27,9,68
507,28,10,58
533,27,9,62
531,46,9,66
472,32,8,67
530,28,9,61
532,30,9,63
487,27,9,64
494,29,10,57
516,26,8,65
574,52,9,47
748,42,10,70
487,28,8,70
513,27,9,70
505,27,9,62
521,28,10,62
505,41,9,36
1476,36,9,73
471,18,17,40
553,29,9,77
503,28,9,68
510,32,9,55
518,33,9,81
506,29,9,68
525,27,9,66
495,27,10,67
526,27,9,72
473,27,9,66
509,32,9,74
501,27,9,64
490,28,10,66
521,28,9,66
484,27,10,72
493,27,9,66
539,70,8,61
504,29,9,68
519,33,10,63
526,28,10,64
513,32,9,65
524,28,9,66
473,29,9,68
503,29,9,62
499,49,9,69
511,27,9,64
535,27,9,65
473,28,9,64
521,28,9,63
498,27,10,60
518,28,10,65
498,27,9,65
488,28,9,68
534,27,9,66
488,29,9,64
525,28,9,68
482,32,9,62
537,28,9,61
549,29,10,68
486,27,9,67
508,27,9,66
474,26,9,71
1206,210,10,40
550,29,10,76
507,39,13,36
551,33,10,53
537,2545,12,42
529,32,10,56
608,26,9,41
533,24,9,32
516,28,9,47
505,21,7,29
548,28,9,46
522,27,9,45
526,27,9,44
541,27,9,44
548,27,10,43
488,26,9,44
510,26,9,44
553,28,10,43
550,45,9,42
540,31,9,43
1655,40,9,44
611,28,9,51
535,27,10,47
502,27,14,43
530,27,9,44
519,46,9,38
545,28,9,48
521,27,9,43
561,27,9,43
549,34,9,44
502,26,9,65
549,28,9,56
640,23,8,36
547,28,9,63
568,28,9,44
561,28,9,45
615,28,10,79
512,28,9,86
459,28,9,49
570,28,10,45
503,24,8,32
589,28,9,45
525,27,9,45
1601,60,9,39
874,47,10,40
599,41,9,39
541,28,10,71
539,27,9,49
545,27,9,46
551,27,9,45
540,27,9,43
534,26,9,44
514,22,8,32
541,28,9,46
525,28,9,44
528,27,9,43
543,34,9,49
551,43,9,43
497,26,10,70
511,26,9,47
544,27,9,45
548,27,9,43
538,27,9,42
538,27,9,44
551,28,10,91
486,27,9,44
1658,38,9,42
617,43,10,51
567,26,9,47
514,54,9,38
523,27,9,51
539,28,14,47
542,26,9,49
491,33,10,35
499,27,9,46
487,19,14,38
559,32,10,70
485,27,9,47
522,28,9,45
532,37,9,43
547,26,9,43
489,32,9,45
560,28,10,43
535,27,9,43
485,30,9,69
520,28,9,48
504,27,9,60
544,30,9,46
527,26,9,43
528,27,9,40
628,26,9,48
555,39,9,33
543,26,9,44
611,28,10,47
563,27,9,46
516,26,9,45
537,44,9,44
527,26,8,79
521,28,9,52
495,27,9,55
559,26,9,47
549,28,9,45
541,27,9,45
537,27,9,44
536,26,8,44
548,27,10,43
506,26,9,76
470,27,9,69
569,41,9,61
500,26,9,72
515,27,9,68
499,26,9,66
505,26,9,46
490,33,9,70
522,28,9,50
509,26,9,66
490,26,8,58
514,27,9,66
540,28,9,69
476,24,19,35
533,29,9,67
550,27,9,69
530,28,9,76
499,26,9,61
485,26,9,66
507,28,9,68
521,26,9,64
483,26,9,61
513,27,9,45
534,28,9,47
548,27,9,70
493,28,9,62
514,27,9,61
489,25,9,68
526,27,9,66
542,44,9,63
529,26,9,64
498,31,9,63
489,28,9,65
515,27,9,64
487,27,9,63
524,43,9,37
513,34,10,114
470,27,9,69
472,27,9,64
519,27,9,65
526,28,9,68
506,27,9,61
525,27,9,69
478,29,15,32
547,32,9,65
494,27,9,72
517,29,9,65
550,27,10,60
532,28,8,85
481,28,10,66
521,28,10,64
489,26,9,68
516,27,9,62
548,27,9,62
535,27,8,67
516,27,9,61
499,28,9,69
523,29,10,66
483,25,9,32
1660,28,9,50
596,30,10,69
504,28,9,69
529,27,9,70
516,27,9,64
516,26,9,63
521,27,9,67
490,27,14,66
500,27,10,65
542,45,9,66
513,27,9,61
513,26,8,62
493,26,10,67
554,27,9,63
491,26,9,64
510,31,9,65
498,27,9,63
512,27,9,62
526,28,9,62
536,29,9,63
514,27,9,63
519,26,9,66
482,27,8,64
531,28,9,65
516,33,9,45
549,27,9,68
500,26,10,59
501,27,11,42
581,26,10,69
976,33,10,67
570,19,7,83
453,22,8,36
489,28,10,53
551,28,9,54
540,27,9,48
556,26,9,46
538,27,9,46
560,28,10,49
502,27,9,45
557,27,9,44
547,26,9,44
495,26,9,48
527,26,9,44
554,26,9,45
549,26,9,44
544,28,10,49
555,26,9,44
507,19,8,31
547,45,9,43
567,27,9,42
597,19,7,30
587,27,9,41
565,37,14,65
546,27,9,42
575,25,10,59
543,27,9,51
544,27,9,48
560,27,10,45
557,26,9,44
520,26,9,44
485,26,9,47
594,45,9,36
612,28,9,47
539,33,9,47
496,26,10,51
577,42,9,48
547,28,10,46
493,26,9,85
524,28,9,53
503,39,9,76
482,29,9,47
529,28,10,46
567,27,9,43
550,26,8,42
537,28,10,42
513,43,8,32
583,28,10,68
485,29,9,54
549,27,9,48
505,25,9,46
528,26,9,45
531,27,9,45
554,31,9,44
570,27,9,45
536,28,9,50
568,26,8,45
551,25,8,44
510,43,8,45
559,27,9,49
523,26,9,45
539,26,9,44
533,30,9,42
524,45,9,50
509,26,9,42
548,26,9,49
487,25,9,65
542,29,10,43
545,28,9,52
498,23,9,33
586,29,10,44
547,27,9,43
589,23,9,48
606,45,14,47
811,32,9,45
684,22,12,30
515,44,8,37
521,28,10,66
550,28,9,49
566,27,9,45
535,34,9,44
495,28,10,45
558,27,9,44
541,28,9,45
485,31,9,48
568,26,9,44
520,26,8,48
533,27,9,45
558,27,9,44
570,26,9,45
552,26,9,44
528,27,9,49
494,76,9,45
550,28,9,42
497,23,8,29
541,50,9,52
623,37,8,43
550,65,11,72
710,27,9,44
596,28,9,51
547,27,9,61
529,27,9,79
682,43,10,69
496,28,10,68
518,27,9,70
509,27,9,63
545,32,9,64
533,26,9,66
503,27,9,62
518,26,9,60
507,27,9,61
514,26,9,71
536,29,10,43
591,28,10,55
504,28,9,72
518,27,9,70
489,27,10,86
501,28,9,74
496,27,9,65
520,27,9,62
522,29,10,66
2361,53,11,70
636,33,9,53
2219,35,11,51
821,42,17,49
658,28,9,46
969,60,21,94
613,29,9,42
608,28,9,65
638,26,15,44
562,23,8,42
926,31,10,48
825,55,20,94
1142,41,12,51
1301,57,20,96
1339,35,13,48
952,54,14,47
839,30,10,44
934,35,14,47
758,32,13,44
698,31,10,43
640,22,8,36
679,18,7,32
661,15,6,28
662,14,5,27
646,13,5,27
650,13,5,25
651,13,5,27
686,13,6,25
665,13,5,25
659,14,5,25
663,13,5,25
683,13,5,26
697,12,5,25
631,22,8,34
1406,35,14,64
738,29,10,44
716,30,10,43
692,30,9,44
701,27,10,42
706,27,10,41
711,26,9,41
701,28,9,41
752,24,8,37
697,24,9,36
706,20,7,43
579,21,8,36
816,33,13,46
600,29,10,43
752,30,9,43
688,27,10,42
704,27,9,41
729,28,10,41
714,28,9,41
724,34,14,43
691,43,9,38
670,36,8,40
610,37,8,35
1456,28,6,33
524,14,5,26
656,12,5,25
639,12,5,25
642,12,5,25
645,12,5,25
630,13,5,25
621,12,5,24
630,12,5,24
660,12,4,25
747,18,7,32
665,28,9,41
693,27,9,41
683,25,10,41
697,30,10,41
710,26,9,41
699,26,9,56
687,28,10,42
702,28,9,42
682,26,9,39
720,28,9,42
711,29,10,42
709,28,9,41
702,28,9,41
805,28,10,42
688,28,10,41
675,26,9,40
674,26,9,41
679,27,10,41
673,27,9,41
625,18,7,33
595,25,8,38
689,26,9,39
679,17,7,32
646,15,5,27
655,13,5,26
650,30,6,27
663,13,5,26
638,13,5,25
632,13,5,24
638,12,5,24
671,12,5,24
673,12,5,24
646,16,4,25
700,12,4,25
658,12,5,25
651,13,4,25
679,12,4,25
645,12,4,25
678,13,5,24
648,13,5,24
696,13,5,25
674,13,4,25
632,12,4,25
658,12,5,25
645,14,5,79
624,31,10,43
711,28,10,41
714,28,10,40
710,27,9,42
698,26,9,40
675,25,9,40
702,28,9,42
723,26,9,39
695,26,9,41
687,28,10,42
695,29,10,40
691,28,10,40
704,28,9,42
693,28,9,42
690,28,10,40
709,27,9,42
721,28,9,41
708,26,9,40
700,27,9,41
705,45,10,41
699,26,9,41
683,25,10,40
691,28,9,61
666,26,9,40
699,26,9,41
678,27,9,42
825,29,9,42
790,35,13,44
781,31,13,43
661,25,8,36
835,18,8,33
521,16,6,27
659,17,6,28
751,26,9,39
566,22,7,33
540,33,6,28
699,27,8,39
670,25,9,38
663,18,7,47
707,21,7,35
677,16,7,30
700,15,7,30
731,28,9,42
782,32,12,44
814,31,12,44
770,31,13,43
787,31,12,43
539,29,11,43
705,29,10,43
813,20,7,35
677,17,7,32
539,48,6,29
676,25,8,39
657,17,6,32
708,31,10,42
573,18,6,33
660,17,6,30
629,19,8,100
548,45,9,62
548,25,9,61
530,26,9,54
542,27,9,44
617,30,10,47
1540,36,9,55
1313,44,9,42
578,32,9,60
1507,35,9,53
1399,38,9,50
1344,38,9,49
1416,41,9,51
1263,21,7,47
1376,60,11,41
510,28,9,61
1252,31,12,45
693,18,7,32
625,25,8,39
598,29,9,44
636,21,8,65
1506,34,9,40
518,18,7,54
603,31,9,39
589,29,10,55
1439,35,9,51
1428,39,9,62
1339,41,9,51
1360,35,9,50
1508,24,9,37
571,27,9,45
1521,34,9,54
1463,37,9,49
1440,33,9,50
1420,32,9,51
1410,42,9,49
1440,40,10,51
1490,38,9,50
1373,41,9,50
1387,40,9,51
1454,63,10,42
1489,38,10,60
1320,38,9,44
1434,41,9,55
636,27,10,44
681,25,8,42
636,28,10,43
656,17,6,33
630,26,9,41
621,29,9,44
601,28,9,83
517,30,9,52
1499,33,9,55
1328,19,8,33
619,28,10,43
588,28,10,44
1092,31,8,35
556,48,9,58
1446,33,9,58
1420,38,10,78
1393,34,9,42
597,29,9,40
504,18,7,32
575,29,9,42
1386,40,10,55
1386,29,8,35
1407,42,10,56
1485,44,9,50
1459,38,9,50
1404,26,10,83
524,27,10,50
531,27,9,56
543,27,9,52
527,27,9,51
527,26,9,60
517,26,9,53
540,31,9,49
539,27,9,51
557,26,8,54
514,46,10,44
545,27,9,43
508,26,9,44
524,26,8,57
487,26,9,55
539,26,9,55
547,26,9,108
447,25,8,56
521,25,8,56
497,32,9,44
546,26,9,56
484,28,9,42
541,28,10,42
495,20,9,32
1346,44,9,60
499,27,9,46
556,28,9,49
546,27,9,49
536,27,9,60
509,27,9,73
513,27,9,77
499,26,8,56
513,28,9,57
549,26,8,46
543,27,9,58
524,27,9,45
555,31,8,59
525,26,8,50
491,27,9,44
562,26,9,56
528,26,9,51
529,26,8,43
532,26,9,60
540,31,9,44
522,28,9,44
550,27,9,52
533,27,9,44
524,26,9,44
497,19,9,31
1327,62,10,66
641,29,9,41
1419,36,8,36
1424,40,10,47
506,28,9,72
479,28,9,48
542,28,9,65
492,26,8,55
519,26,9,59
522,26,8,60
498,28,10,54
523,26,8,54
495,26,8,51
520,27,9,51
573,26,9,56
501,26,9,43
530,32,9,43
546,28,8,55
525,26,9,41
519,26,8,57
538,29,10,42
499,1581,10,53
567,27,9,50
531,26,9,49
523,26,9,48
533,25,8,50
546,24,9,34
538,28,9,54
532,28,9,50
549,27,9,49
536,26,8,48
541,26,9,49
541,27,10,49
551,26,9,48
539,26,9,48
532,27,9,48
547,25,8,48
534,26,8,47
536,27,8,49
557,52,16,39
516,27,10,49
1453,40,10,63
535,62,10,44
1745,23,8,34
652,29,10,42
636,33,7,37
612,27,9,52
552,27,9,46
631,26,9,44
621,26,8,44
607,27,13,44
636,28,8,43
511,31,8,43
553,27,9,43
508,27,9,43
547,26,9,52
1399,34,9,50
1474,34,9,50
1402,37,9,64
1399,36,9,47
1424,57,9,50
548,26,9,50
1392,39,9,49
1372,36,9,47
1319,27,9,38
744,29,10,52
514,27,10,48
490,29,9,52
1469,41,9,88
559,22,9,42
553,27,9,44
609,18,7,43
530,27,9,55
1631,27,9,41
1446,51,10,73
1423,39,9,54
523,26,9,52
1355,41,8,51
1429,56,10,49
1384,43,9,51
1474,39,9,48
1464,37,8,52
1379,38,8,48
1412,41,9,56
1457,38,9,49
1379,37,9,48
1382,39,9,50
1465,38,9,52
1437,35,9,53
1350,36,8,53
1363,45,9,50
1441,39,9,51
1361,36,9,57
1420,38,9,51
1317,36,8,50
1364,38,9,48
1467,58,9,56
553,25,9,70
532,29,9,45
653,17,6,34
599,32,10,44
617,28,10,44
573,18,7,32
551,31,9,43
571,27,9,44
1410,33,10,47
1408,40,10,55
1299,24,7,34
650,31,9,46
645,28,9,49
598,21,16,90
544,28,9,51
528,28,9,47
566,26,10,48
565,24,8,35
612,31,9,42
1470,28,7,35
1632,58,9,59
579,29,10,49
644,18,6,32
606,21,7,55
555,25,9,54
1507,37,10,51
1377,39,9,51
1374,39,9,48
1399,38,9,49
1437,43,9,49
1430,45,9,49
1418,56,9,38
1127,43,10,41
1336,20,8,33
1258,52,18,76
631,29,10,47
543,28,9,58
533,27,9,43
547,27,9,46
529,26,9,59
524,28,9,44
564,26,8,52
527,21,7,65
530,27,9,54
540,27,9,43
510,26,9,46
550,27,10,65
529,27,9,59
526,26,8,44
525,27,9,48
512,28,9,45
541,27,10,48
608,29,10,46
579,27,9,47
533,26,8,84
509,26,9,55
522,26,8,48
508,27,9,47
544,31,9,44
501,44,8,47
531,26,9,56
534,27,9,44
544,27,9,56
532,27,8,59
540,28,9,56
485,27,14,54
519,26,9,54
523,26,9,54
528,27,9,48
496,23,9,35
539,28,10,49
501,26,9,57
542,27,9,44
504,27,9,42
544,27,9,52
484,27,8,42
532,27,9,49
553,27,9,46
531,26,8,71
501,21,9,33
1421,36,9,45
510,27,8,55
531,27,9,54
539,26,8,54
536,26,9,44
509,26,8,53
515,26,9,57
480,32,10,45
566,28,9,55
517,26,9,43
507,27,8,42
528,26,8,55
557,27,9,47
517,26,9,53
530,27,9,58
525,27,9,53
538,26,9,45
528,31,9,43
518,44,9,55
523,26,9,42
528,25,9,41
514,39,8,39
531,27,10,41
822,48,10,47
583,28,9,49
515,27,9,57
528,26,9,55
501,26,9,54
531,26,9,55
488,26,9,53
518,33,9,52
513,27,8,58
531,26,8,46
493,26,8,57
541,29,9,44
543,27,9,44
495,26,8,68
559,22,7,89
469,27,9,47
585,26,9,52
504,26,9,60
526,27,10,52
559,20,9,33
570,27,9,88
503,26,8,60
501,26,9,45
499,28,9,44
540,26,9,43
533,27,9,43
515,30,12,41
904,27,9,39
538,27,9,41
1325,53,9,49
523,29,10,60
525,29,9,66
560,30,10,42
557,27,9,52
506,45,9,49
521,27,9,56
494,27,9,43
530,26,9,49
548,27,10,61
544,26,9,56
502,27,9,54
533,26,8,43
534,29,8,44
534,27,9,54
554,26,9,44
557,26,8,43
503,31,9,42
554,27,9,42
530,27,9,42
565,27,9,51
558,27,9,52
501,26,9,41
575,22,7,71
511,27,9,126
417,25,9,37
526,27,8,48
528,27,9,63
544,27,9,47
546,27,9,44
506,26,9,42
552,27,9,57
542,23,9,34
555,28,9,46
538,32,10,60
507,27,9,55
525,26,9,53
502,27,8,47
555,27,9,44
544,27,8,43
502,31,9,45
550,27,10,49
494,32,10,59
498,31,9,42
537,43,9,41
525,19,8,32
1256,22,9,41
573,29,10,47
517,27,9,76
507,28,8,59
525,27,8,56
499,32,9,43
542,26,8,43
495,27,9,43
531,27,9,43
555,26,8,54
502,26,8,43
542,26,9,53
490,26,8,62
513,27,9,63
570,22,7,64
539,26,9,63
513,27,9,59
531,27,9,76
507,30,9,52
525,27,9,57
508,28,9,56
529,27,8,44
536,26,9,42
493,21,8,33
1358,55,9,34
1358,25,8,39
515,29,9,54
529,27,10,49
546,26,9,49
1715,22,8,34
571,28,9,46
554,27,9,60
517,27,9,46
531,27,8,60
541,26,8,75
508,26,8,46
519,20,8,32
1367,55,10,46
554,28,10,58
546,26,9,56
482,26,9,55
531,27,9,43
519,28,8,43
543,31,9,42
543,26,9,41
648,29,12,44
992,29,11,81
621,23,9,37
562,23,8,34
989,41,9,78
543,27,9,61
522,27,8,67
526,27,9,62
549,26,9,58
489,26,10,52
484,26,9,46
510,27,9,61
561,26,9,56
509,26,9,44
555,27,10,43
544,31,9,44
504,27,9,43
556,27,9,53
491,27,9,58
525,27,9,57
514,27,9,39
512,29,9,69
525,26,9,46
507,35,9,55
527,21,9,35
1460,37,9,68
486,31,9,60
520,27,9,57
517,27,9,44
497,27,9,56
548,26,9,43
527,45,9,45
547,32,9,55
515,26,9,55
530,26,8,44
512,27,8,54
543,26,9,42
511,26,9,79
508,26,9,59
522,26,9,46
530,26,8,57
540,27,10,43
553,27,9,43
517,26,9,53
526,27,9,42
516,28,8,53
510,27,9,42
533,26,9,42
506,20,8,32
1357,34,9,76
472,19,7,47
1348,34,10,47
494,28,9,61
513,26,9,67
484,28,9,41
544,27,9,63
507,31,9,44
568,27,9,55
567,30,10,42
518,27,9,66
507,26,9,47
496,26,9,54
536,27,9,44
547,28,9,43
509,27,9,53
519,26,9,44
557,26,9,43
513,27,8,43
545,26,8,42
502,27,9,64
538,44,9,50
528,26,9,59
467,26,8,43
537,24,8,36
1358,36,9,45
537,32,9,60
530,27,9,103
469,26,9,56
539,27,9,45
500,26,9,47
531,30,8,55
514,27,9,44
550,26,9,48
492,30,9,58
542,27,9,54
506,27,9,64
589,30,10,47
546,27,9,44
540,32,9,55
640,23,8,89
528,22,8,34
705,42,14,56
547,28,9,44
631,23,8,66
579,27,8,39
656,24,9,58
561,27,10,69
540,26,9,46
548,26,9,53
556,26,9,48
539,27,9,59
496,26,9,74
479,23,9,37
1384,37,10,46
537,26,9,54
542,29,9,70
489,26,9,64
558,28,10,57
474,48,9,37
508,48,10,69
522,27,9,76
523,27,9,64
509,28,9,69
534,28,9,59
492,29,9,57
556,26,9,62
499,26,9,60
497,28,10,213
337,28,11,55
600,27,16,108
726,84,15,67
507,27,9,68
489,27,9,72
517,28,9,65
519,28,10,67
493,29,9,64
519,27,9,63
475,26,19,37
533,29,9,81
513,27,9,65
494,27,9,64
527,28,10,69
515,27,9,62
521,52,10,55
794,34,26,84
494,27,9,71
481,28,10,100
501,27,9,50
546,26,9,47
576,28,10,51
497,28,9,71
598,37,8,44
534,27,9,44
551,26,9,43
548,26,8,64
473,27,8,48
526,29,9,52
506,27,9,62
546,44,9,48
525,26,8,47
553,27,9,43
556,26,9,45
499,26,9,44
506,28,9,45
534,26,8,43
532,27,10,42
571,26,9,41
534,26,8,42
533,25,8,41
523,24,10,35
543,28,10,39
499,23,9,35
501,54,11,61
634,27,9,52
555,27,9,47
542,26,9,46
554,27,9,45
555,33,10,67
473,27,9,69
528,27,9,52
494,28,10,47
553,26,9,47
502,26,9,45
533,25,9,45
533,26,9,44
550,27,9,45
554,27,10,44
534,26,9,44
562,27,9,44
544,27,9,45
575,27,9,45
533,27,8,42
558,28,9,43
541,26,9,42
497,26,9,78
487,25,9,49
492,20,8,37
619,45,10,46
545,26,9,45
536,66,9,45
495,27,10,64
553,26,9,46
507,26,9,70
535,27,9,52
509,26,9,48
550,26,9,45
562,28,9,46
498,41,9,36
527,28,10,62
489,26,9,48
553,26,9,44
527,26,9,45
548,26,9,44
550,26,9,45
568,26,9,44
570,26,8,44
560,26,8,60
541,28,9,43
551,27,9,42
484,25,9,32
619,28,9,47
541,26,10,46
547,27,9,49
496,34,9,44
532,27,9,43
554,28,9,45
549,28,9,45
493,26,9,45
523,26,9,91
470,26,8,43
502,27,9,46
546,26,9,44
547,27,9,46
494,27,9,46
509,27,9,44
582,43,8,41
538,46,9,69
501,27,9,49
537,26,8,47
503,26,9,44
526,30,9,41
540,27,8,48
543,26,9,41
546,26,9,41
543,28,9,46
489,19,7,29
1455,40,10,46
591,28,10,53
496,26,8,50
541,27,9,46
507,27,9,46
531,26,8,45
544,26,9,74
465,26,8,48
554,28,9,48
556,27,9,63
522,27,9,47
563,27,9,46
557,27,9,46
506,27,9,44
515,25,13,45
560,26,8,46
533,26,9,44
564,26,8,47
526,28,9,46
570,26,9,47
490,20,9,33
609,45,8,36
525,29,10,47
543,27,9,43
538,34,8,53
480,28,9,53
683,39,9,47
545,27,9,45
562,26,9,45
567,44,9,45
541,26,9,45
494,25,8,44
531,31,8,43
560,26,8,45
558,26,8,47
496,26,9,45
544,27,9,47
523,26,9,45
537,31,9,44
567,26,9,43
479,27,9,71
541,26,9,48
541,26,8,46
483,25,8,70
516,26,9,48
536,27,9,46
545,30,9,42
535,26,9,41
552,27,9,59
527,26,8,40
647,34,10,38
557,28,9,65
524,27,9,59
529,28,9,51
550,26,9,46
559,27,9,45
509,39,10,35
556,28,10,54
550,28,9,47
539,26,9,45
557,27,9,46
551,27,9,45
533,27,8,45
563,28,9,47
568,28,10,44
565,27,9,45
549,27,9,45
547,26,9,45
498,80,9,45
569,32,10,44
518,38,9,43
484,23,10,32
538,27,9,55
492,39,8,34
532,25,10,37
554,21,8,32
655,20,7,30
482,18,8,29
479,43,7,31
507,16,6,28
504,18,7,29
483,31,10,95
529,28,9,51
556,27,9,68
523,26,10,48
534,26,8,46
494,26,8,47
551,27,9,68
493,26,9,47
549,27,9,45
533,26,8,52
549,28,9,72
496,27,9,70
513,27,8,68
489,25,8,62
515,26,9,62
496,28,9,61
547,33,9,47
527,27,9,61
512,26,9,68
529,28,9,68
506,31,9,67
530,26,9,69
475,25,8,66
512,28,9,71
536,28,9,66
528,37,9,62
515,45,10,65
553,27,9,68
515,25,9,63
505,28,9,65
521,31,10,61
541,26,9,64
527,30,9,63
516,26,8,61
474,26,9,62
549,26,8,61
532,27,9,59
521,26,9,69
483,29,9,63
538,26,9,57
502,23,9,48
593,26,8,56
580,29,10,60
542,29,9,98
498,27,9,97
492,28,9,81
527,26,9,48
557,27,9,47
560,27,14,46
496,26,9,44
506,39,9,39
551,29,9,70
476,26,9,52
546,27,9,46
565,27,9,49
502,28,9,69
547,25,7,31
581,30,9,61
540,26,8,48
544,23,8,36
569,29,10,47
522,38,14,40
536,29,9,52
526,28,9,47
535,27,9,51
515,52,8,33
554,28,10,67
510,27,9,47
546,33,9,44
554,27,9,46
534,27,9,46
545,27,9,45
505,26,9,45
497,45,8,33
512,27,9,48
516,27,9,47
539,27,9,45
557,28,10,44
574,26,9,45
538,26,9,45
530,26,9,44
546,26,9,45
525,25,8,45
560,27,9,43
544,27,9,61
526,28,9,46
569,27,9,44
560,26,9,43
509,25,9,50
487,30,10,65
563,28,7,31
591,31,23,56
516,16,12,41
526,29,9,59
514,29,9,40
514,28,10,51
583,27,10,46
546,26,9,46
540,26,8,45
565,27,10,44
566,26,9,44
553,26,8,45
539,26,9,45
576,28,9,44
498,44,9,72
535,26,8,57
491,28,9,46
554,27,9,46
572,26,9,45
537,26,9,45
530,26,8,45
494,26,9,51
524,26,9,49
552,27,9,45
557,26,9,44
548,27,9,44
479,20,9,31
579,40,8,38
573,34,10,69
455,28,8,36
507,28,9,47
521,31,9,45
505,27,9,47
544,26,9,60
514,26,9,45
533,27,10,47
566,26,9,45
517,26,10,46
542,25,8,44
543,28,9,44
552,31,9,47
518,27,9,44
546,27,9,45
553,26,9,43
539,26,9,44
546,18,8,29
536,28,10,73
480,27,9,49
545,27,9,46
524,26,9,45
527,26,9,45
525,28,9,43
503,38,12,35
484,45,9,47
470,42,9,31
554,27,10,48
554,27,9,46
535,27,9,46
555,28,10,45
500,27,9,64
535,27,9,44
517,27,9,45
545,26,9,44
562,27,9,44
536,31,9,43
542,25,9,44
554,28,9,48
497,37,8,33
534,27,9,47
524,27,9,43
551,32,9,45
551,27,9,46
539,26,9,62
478,52,10,45
598,26,9,48
504,26,9,43
536,27,9,43
566,27,9,41
547,35,8,42
486,19,7,29
595,40,8,34
530,27,12,42
800,28,11,105
477,25,10,52
1159,45,9,40
557,28,10,48
556,28,9,45
547,26,9,73
583,28,10,43
540,27,9,52
521,25,9,73
1453,36,9,68
501,45,10,69
522,27,9,62
528,30,9,66
514,28,9,72
502,27,9,63
539,26,9,100
495,26,8,68
499,27,9,65
534,29,9,49
530,33,9,58
530,26,8,63
475,27,9,70
534,27,9,65
537,32,9,104
514,26,9,49
539,26,9,56
568,30,10,44
573,27,10,63
541,26,10,70
543,26,8,81
549,27,9,69
546,32,8,61
494,27,9,61
524,28,9,62
546,27,10,66
526,26,9,65
494,27,9,61
539,27,9,61
529,27,9,64
510,26,8,62
484,26,9,64
546,26,8,61
543,24,9,35
542,28,9,67
519,27,9,63
481,27,9,69
1319,43,9,69
490,38,12,36
536,29,10,71
466,45,9,62
527,28,9,69
499,30,9,59
552,27,9,62
542,28,9,63
537,27,9,63
504,30,10,62
557,27,9,60
494,26,9,70
538,26,8,61
495,27,10,62
